Prompt:,"IName:,","Completion:,",Covetous Silver Serpent Ring,IDescription:,"A silver ring depicting the snake, both the servant and manifestation of the god of greed, Zandroe. Greed is traditionally viewed as a vice, but only a fool lets that ruin a good opportunity.",IType:
Prompt:,"IName:,","Completion:,",Cracked Round Shield,IDescription:,Round wooden shield. Cracked and nearly broken. Wood shields are lighter than metal shields but this one has lower physical damage reduction stability partly due to cracking.,IType:
Prompt:,"IName:,","Completion:,",Crest of Blood,IDescription:,"Ring of the Brotherhood of Blood Covenant. This is nothing special. Perhaps, in the end, an oath is but a window into the ambitions of the oath taker. If you have taken this oath, then you know what you want. To be soaked in the blood of your kind.",IType:
Prompt:,"IName:,","Completion:,",Crest of the Rat,IDescription:,"Ring of the Rat King covenant. Join this covenant and wear this ring to lure trespassers of the Rat King's territory into your world. If you receive this ring, rejoice in the opportunity to demonstrate your allegiance to an eminently noble being.",IType:
Prompt:,"IName:,","Completion:,",Crest Shield,IDescription:,Shield of a nameless knight likely a high-ranking knight of Astora. One of the enchanted blue shields. The Crest Shield greatly reduces magic damage,IType:
Prompt:,"IName:,","Completion:,",Crow Hunter,IDescription:,"Badge of a hunter of hunters, who hunts those who have become addled with blood.

The badge of the Hunter of Hunters is quietly passed down from generation to generation, usually to an outsider from the hinterlands.

To be entrusted with this cursed badge, one must be strong, resilient to the seduction of blood, and gracious when taking a comrade's life.",IType:
Prompt:,"IName:,","Completion:,",Crystal Ring Shield,IDescription:,Weapon born from the mystical creature of the Darkroot Garden the Moonlight Butterfly. Imbued with a powerful crystal power like the butterfly created by Seath the Scaleless. Can emit crystal light rings.,IType:
Prompt:,"IName:,","Completion:,",Crystal Scroll,IDescription:,"Secret crystal scroll of the Grand Archives of Lothric.

Give to a sorcerer to learn crystal sorceries.

These sorceries are the work of the paledrake, Seath the Scaleless, whom Logan is said to have met, a branch of sorcery that has been carried on by the Crystal Sages.",IType:
Prompt:,"IName:,","Completion:,",Crystal Shield,IDescription:,A fully crystallized straight shield. How such a weapon was created is entirely unknown. The crystallization boosts its defense but makes the shield brittle. The shield cannot be used for long as it cannot be repaired,IType:
Prompt:,"IName:,","Completion:,",Cursebite Ring,IDescription:,"One of several bite rings, known for their peculiar design. Increases curse resistance. The similar, oddly disturbing design of these rings suggests a common source. Whoever the master craftsman was, he clearly knew his trade.",IType:
Prompt:,"IName:,","Completion:,",Cursed Fire Blood Gemstone,IDescription:,"A blood gem that fortifies weapons and adds various properties. The sticky spots are indicative of a curse, but this gem's malicious effects are perfect for bolstering certain types of weapons. Most radial blood gems have effects that bear upon physical attacks A blood gem that fortifies weapons and adds various properties. The sticky spots and indicative of a curse, but this gem's malicious effects are perfect for bolstering certain types of weapons. Most radial blood gems have effects that bear upon physical attacks",IType:
Prompt:,"IName:,","Completion:,",Cursed Tempering Blood Gemstone,IDescription:,"A blood gem that fortifies weapons and adds various properties. The sticky spots are indicative of a curse, but this gem's malicious effects are perfect for bolstering certain types of weapons. Most radial blood gems have effects that bear upon physical attacks",IType:
Prompt:,"IName:,","Completion:,",Dark Clutch Ring,IDescription:,"Ring depicting a hand grasping a purple stone. Increases dark attack, but compromises damage absorption.

An old fable in Londor claims that the lure of the clutch ring reaches out to the crestfallen, who might otherwise be overcome by despair.",IType:
Prompt:,"IName:,","Completion:,",Dark Quartz Ring,IDescription:,"A ring bestow upon students of a certain standard at the Melfian Magic Academy. It's lightning quartz increases lightning defense. Pyromancer Glocken crafted so many of these replicas that they became widespread, such that his fellow magicians harshly scolded him for undermining lessons gained from harsh training.",IType:
Prompt:,"IName:,","Completion:,",Dark Sigil,IDescription:,"A black gaping hole in the flesh that resembles the brand of an Undead.

The darkness of humanity seeps from this bottomless pitch-back hole, the gap filled by the accumulation of the curse.

This Dark Sigil will never heal, but there is a tale told of a Fire Keeper who returned from the Abyss, and brought great comfort to a bearer of the curse.",IType:
Prompt:,"IName:,","Completion:,",Dark Wood Grain Ring,IDescription:,"This special ring crafted in an Eastern land is made of gold, but with a wood grain crest on its surface. Agents of subterfuge in this faraway land are particularly fond of the dark gold wood grain, which greatly alters its wearer's rolling action.",IType:
Prompt:,"IName:,","Completion:,",Darkmoon Blade Covenant Ring,IDescription:,"Ring granted to those bound by the Darkmoon Blade covenant. Answer Dark Sun Gwyndolin's summoning. Gwyndolin, all too aware of his repulsive, frail appearance, created the illusion of a sister Gwynevere, who helps him guard over Anor Londo. An unmasking of these deities would be tantamount to blasphemy.",IType:
Prompt:,"IName:,","Completion:,",Darkmoon Ring,IDescription:,"Ring of the moon deity Gwyndolin, youngest son of Gwyn, the First Lord.

Adds many slots for attunement.

Gwyndolin, also known as the Dark Sun, commands the Darkmoon Knights, and bestows this ring upon the best of them.",IType:
Prompt:,"IName:,","Completion:,",Darkmoon Seance Ring,IDescription:,"This ring is granted to adherents of Gwyndolin, Darkmoon deity and last born of Gwyn, Lord of Sunlight. Grants additional magic attunement slots. The Dark Sun Gwyndolin is the only remaining deity in Anor Londo. His followers are few, but their tasks are of vital importance.",IType:
Prompt:,"IName:,","Completion:,",Darksign,IDescription:,"The Darksign signifies an accursed Undead. Those branded with it are reborn after death, but will one day lose their mind and go hollow. Death triggers the Darksign, which returns its bearer to the last bonfire rested at, but at the cost of all humanity and souls.",IType:
Prompt:,"IName:,","Completion:,",Darksign,IDescription:,"The Darksign signifies an accursed Undead. Those branded with it are reborn after death, but will one day lose their mind and go hollow. Death triggers the Darksign, which returns its bearer to the last bonfire rested at, but at the cost of all humanity and souls.",IType:
Prompt:,"IName:,","Completion:,",Darksign,IDescription:,"An accursed mark. The Darksign induces death, returning the player to the last bonfire rested at, at the cost of all souls held.
Do what you must to gather the pieces, scraping them into some semblance of a whole, before the will to do so fades.",IType:
Prompt:,"IName:,","Completion:,",Deep Braille Divine Tome,IDescription:,"A braille divine tome of the Deep, belonging to the deacons of the cathedral.

Intended to teach divine protection to the deacons of the deep, but later, dark tales were added to its pages, such that it is now considered a thing profane.",IType:
Prompt:,"IName:,","Completion:,",Deep Ring,IDescription:,"A ring bestowed upon the Deacons of the Cathedral of the Deep. Allows attunement of additional spells.

In the Cathedral slumber things most terrible, and as such, the deacons require a grand narrative, to ensure they do not falter in their duty. A philosophy, to ward away the madness beckoned by the grotesqueries at hand.",IType:
Prompt:,"IName:,","Completion:,",Deep Sea Rune,IDescription:,"A secret symbol left by Caryll, runesmith of Byrgenwerth. This transcription of the Great Ones' inhuman voices depicts downreaching currents. This rune means Deep Sea and grants augmented resistance. Great volumes of water serve as a bulwark guarding sleep, and an augur of the eldritch Truth. Overcome this hindrance, and seek what is yours.",IType:
Prompt:,"IName:,","Completion:,",Delayed Molotov,IDescription:,"A special hunter tool crafted by the old Oto Workshop. These molotovs wedge into the ground when thrown, and explode on a timed delay. A shame that such a complex gadget must be sacrificed with each use of this inefficient hunter tool. Nevertheless, delayed molotovs are cherished by the minority of hunters who prefer the tricksier kill. This creation is one of the earliest- known roots of the Powder Kegs.",IType:
Prompt:,"IName:,","Completion:,",Delayed Rope Molotov,IDescription:,"A special hunter tool crafted by the old Oto Workshop. These molotovs wedge into the ground when thrown behind one's back, and explode on a timed delay. A shame that such a complex gadget must be sacrificed with each use of this inefficient hunter tool. Nevertheless, delayed molotovs are cherished by the minority of hunters who prefer the tricksier kill. This creation is one of the earliest-known roots of the Powder Kegs.",IType:
Prompt:,"IName:,","Completion:,",Delicate String,IDescription:,"A soft string-like ring tied around the finger. Makes it easier for invaders to find your world. Who would create such a ring, and why? Perhaps the answer is better left unknown.",IType:
Prompt:,"IName:,","Completion:,",Dexterity Ring,IDescription:,"An oddly deformed iron ring. Increases the dexterity of its wearer. The Old Iron King ruled over a great age of iron. The King's power allowed him to mold iron freely, as if he held sway over the forces of life and creation.",IType:
Prompt:,"IName:,","Completion:,",Dirty Damp Blood Gem,IDescription:,"A blood gem that fortifies weapons and adds various properties. This particular specimen has a pronounced effect, due to its extended state of dampness. Most radial blood gems have effects that bear upon physical attacks.",IType:
Prompt:,"IName:,","Completion:,",Diry Blood Gemstone,IDescription:,"A blood gem that fortifies weapons and adds various properties. Blood gems are especially rare blood stones that grow on cold blood. Blood gems are kneaded into weapons using workshop tools, but only when of matching shape. Most waning blood gems provide rare special effects such as fire, bolt, or healing.",IType:
Prompt:,"IName:,","Completion:,",Dispelling Ring,IDescription:,"A protective ring set with gemstones of four different colors. Increases the wearer's resistance to magic, lightning, fire and dark. The artistry required to attune the varying powers of four different stones within one ring could only be described as transcendental. There is only one sorcerer who could have done this; a man from the lost land of Olaphis",IType:
Prompt:,"IName:,","Completion:,",Dissipating Lake Rune,IDescription:,"A secret symbol left by Caryll, runesmith of Byrgenwerth. This transcription of the Great Ones' inhuman voices ripples like a watery reflection. This rune means Lake, and those branded by it enjoy augmented defense. Great volumes of water serve as a bulwark guarding sleep, and an augur of the eldritch Truth. Overcome this hindrance, and seek what is yours.",IType:
Prompt:,"IName:,","Completion:,",Dragon Crest Shield,IDescription:,Shield of a nameless knight likely a high-ranked knight of Astora. One of the enchanted blue shields. The dragon crest shield greatly reduces fire damage.,IType:
Prompt:,"IName:,","Completion:,",Dragon Eye,IDescription:,"An art of the transcendent apostles who pray to the ancient dragons. To be alive is to be vulnerable, and the fiery Gods are no exception. The apostles seek another plane of existence, which transcends life",IType:
Prompt:,"IName:,","Completion:,",Dragon Eye,IDescription:,"An art of the transcendent apostles who pray to the ancient dragons. To be alive is to be vulnerable, and the fiery Gods are no exception. The apostles seek another plane of existence, which transcends life",IType:
Prompt:,"IName:,","Completion:,",Dragon Head Stone,IDescription:,"Stone imbued with the power of dragons. Rite of apostles of the ancient dragons. Gain head of dragon. Emit dragon breath. The dragon apostles seek ascendence of life itself, attainable by transformation into an ancient dragon.This rite is only one step, but it cannot be reversed until death",IType:
Prompt:,"IName:,","Completion:,",Dragon Head Stone,IDescription:,"Stone imbued with the power of dragons. Rite of apostles of the ancient dragons. Gain head of dragon. Emit dragon breath. The dragon apostles seek ascendence of life itself, attainable by transformation into an ancient dragon.This rite is only one step, but it cannot be reversed until death",IType:
Prompt:,"IName:,","Completion:,",Dragon Head Stone,IDescription:,"A stone containing the strength of dragons. Transforms the head into that of a fire-breathing dragon, an effect that will remain until death.
The zealots who sought everlasting life are said to have conducted rites to imbue stones with the strength of dragons, but there are no records confirming their success.",IType:
Prompt:,"IName:,","Completion:,",Dragon Ring,IDescription:,"A dragon signet ring. Grants its bearer the protection of dragons. Increases HP, stamina, and maximum load, but is easily broken. Raulmond, knight of Drangleic, served the king by guarding the fort until his own demise, and was said to have cherished this ring throughout his life of service.",IType:
Prompt:,"IName:,","Completion:,",Dragon Torso Stone,IDescription:,"Stone imbued with the power of the dragons. Rite of apostles of the ancient dragons. Gain torso of dragon. Roar like a dragon.The dragon apostles seek transcendence of life itself, attainable by transformation into an ancient dragon. This rite is only one step, but it cannot be reversed until death",IType:
Prompt:,"IName:,","Completion:,",Dragon Torso Stone,IDescription:,"Stone imbued with the power of the dragons. Rite of apostles of the ancient dragons. Gain torso of dragon. Roar like a dragon.The dragon apostles seek transcendence of life itself, attainable by transformation into an ancient dragon. This rite is only one step, but it cannot be reversed until death",IType:
Prompt:,"IName:,","Completion:,",Dragonscale Ring,IDescription:,"Ring of Oceiros, former king of Lothric. Reduces damage from backstabs.

In his later years, Oceiros became fascinated with dragons. After going mad, he was more commonly known as the Consumed King. Many assassins were dispatched to his domain, but none returned.

The Consumed King ascribed his resilience to the divine protection of the dragon scale.",IType:
Prompt:,"IName:,","Completion:,",Dried Clathrus Archeri,IDescription:,"It's blood red color and odor of rotting flesh doesn't suggest it, but this rare mushroom is invaluable for its medicinal properties.

Savvy hunters only carry it for a short time, as it is said a terrible beast is attracted to it.",IType:
Prompt:,"IName:,","Completion:,",Dried Finger,IDescription:,"Dried finger with multiple knuckles. Shriveled but still warm. With this many knuckles, surely it cannot belong to anything human",IType:
Prompt:,"IName:,","Completion:,",Dried Finger,IDescription:,"Dried finger with multiple knuckles. Shriveled but still warm. With this many knuckles, surely it cannot belong to anything human",IType:
Prompt:,"IName:,","Completion:,",Dusk Crown Ring,IDescription:,"This magic crown-shaped ring was granted to princess Dusk of Oolacile upon her birth. The ringstone allows its wearer to cast additional sorceries, but at the cost of one-half of HP.",IType:
Prompt:,"IName:,","Completion:,",Dusk Crown Ring,IDescription:,"Leaf-colored crown ring bestowed upon the princess of Oolacile, ancient land of golden sorceries.

Reduces consumption of FP, but also lowers HP.

Oolacile is synonymous for its lost sorceries of which the xanthous sorcerers are dedicated scholars. This crown ring is a rare artifact of great magic heritage.",IType:
Prompt:,"IName:,","Completion:,",Eagle Shield,IDescription:,Greatshield with an eagle design. Lightest and easiest greatshield to handle. Greatshields are very stable and deflect attacks. But one cannot parry and instead bashes with the shield,IType:
Prompt:,"IName:,","Completion:,",East Wood Grain Ring,IDescription:,"This special ring crafted in an Eastern land is made of gold, but with a wood grain crest on its surface. The ring slows the loss of weapon durability and is particularly useful to bearers of delicate swords crafted in the East.",IType:
Prompt:,"IName:,","Completion:,",East-West Shield,IDescription:,A wooden kite shaped shield. It is decorated with the ancient symbol of a double-headed eagle painted yellow. Wooden shields are lighter than metal shields but with lower physical damage reduction and reduced shield stability.,IType:
Prompt:,"IName:,","Completion:,",Effigy Shield,IDescription:,Frightful occult shield. Defends against divine weapons and lightning. In an ill-fated plot to destroy the very gods the followers of the occult once attempted to steal the power of Gravelord Nito the first of the dead.,IType:
Prompt:,"IName:,","Completion:,",Empty Phantasm Shell,IDescription:,"Empty invertebrate shell that is said to be a familiar of a Great One. The Healing Church has discovered a great variety of invertebrates, or phantasms, as they are called. Shells with slime still harbour arcane power, and can be rubbed on weapons to imbue them with their strength.",IType:
Prompt:,"IName:,","Completion:,",Empty Phantasm Shell,IDescription:,"Empty invertebrate shell that is said to be a familiar of a Great One. The Healing Church has discovered a great variety of invertebrates, or phantasms, as they are called.
Shells with slime still harbour arcane power, and can be rubbed on weapons to imbue them with their strength.",IType:
Prompt:,"IName:,","Completion:,",Estus Ring,IDescription:,"A green ring crafted from shards. Increases HP restored by Estus Flask.

 

This ring was entrusted to a certain Fire Keeper, but in the end she never met her champion, and the ensuing tragic farce became a favorite tale of the masses.",IType:
Prompt:,"IName:,","Completion:,",Executioner's Gloves,IDescription:,"One of the secret treasures hidden in Cainhurst. The gloves of an executioner from a faraway land. Passed from executioner father to executioner son, these gloves can be used to summon wrathful spirits of the past by smearing them with blood. It is said that the nobles found immeasurable delight in the dances of these vengeful specters.",IType:
Prompt:,"IName:,","Completion:,",Executioner's Gloves,IDescription:,"One of the secret treasures hidden in Cainhurst.
The gloves of an executioner from a faraway land.
Passed from executioner father to executioner son, these gloves can be used to summon wrathful spirits of the past by smearing them with blood.
It is said that the nobles found immeasurable delight in the dances of these vengeful specters.",IType:
Prompt:,"IName:,","Completion:,",Eye Of Death,IDescription:,"Lure phantoms from other worlds. The dreadful Eyes of Death spread disaster across neighboring worlds. Phantoms lured to the world may end up as victims, allowing the Eyes of Death to multiply, and leading to further proliferation of bane.",IType:
Prompt:,"IName:,","Completion:,",Eye Of Death,IDescription:,"Lure phantoms from other worlds. The dreadful Eyes of Death spread disaster across neighboring worlds. Phantoms lured to the world may end up as victims, allowing the Eyes of Death to multiply, and leading to further proliferation of bane.",IType:
Prompt:,"IName:,","Completion:,",Eye Pendant,IDescription:,"An eye pendant which unlocks the surgery altar. There are two cathedrals in the Hunter's Dream. One lies past the River of Blood, and another contains the private research hall of the Healing Church. Only chosen members of the Healing Church, or their lamentable patients can enter the research hall, using this eye.",IType:
Prompt:,"IName:,","Completion:,",Eye Pendant,IDescription:,"An eye pendant which unlocks the surgery altar.

There are two cathedrals in the Hunter's Dream. One lies past the River of Blood, and another contains the private research hall of the Healing Church.

Only chosen members of the Healing Church, or their lamentable patients can enter the research hall, using this eye.",IType:
Prompt:,"IName:,","Completion:,",Eye Rune,IDescription:,"A secret symbol left by Caryll, runesmith of Byrgenwerth. A transcription of Eye, as spoken by left-behind Great Ones. Allows one to make additional discoveries. Eyes symbolize the truth Master Willem sought in his research. Disillusioned by the limits of human intellect, Master Willem looked to beings from higher planes for guidance, and sought to line his brain with eyes in order to elevate his thoughts.",IType:
Prompt:,"IName:,","Completion:,",Eyes of a Fire Keeper,IDescription:,"A pair of dark eyes.

Said to be the eyes of the first Fire Keeper, and the light that was lost by all Fire Keepers to come.

It reveals to the sightless Fire Keepers things that they should never see.",IType:
Prompt:,"IName:,","Completion:,",Fading Lake Rune,IDescription:,"A secret symbol left by Caryll, runesmith of Byrgenwerth. This transcription of the Great Ones' inhuman voices ripples like a watery reflection. This rune means Lake, and those branded by it enjoy augmented defense. Great volumes of water serve as a bulwark guarding sleep, and an augur of the eldritch Truth. Overcome this hindrance, and seek what is yours.",IType:
Prompt:,"IName:,","Completion:,",Fire Keeper Soul,IDescription:,"Soul of a Fire Keeper who is said to have returned from the Abyss.

This Fire Keeper preserves the bonfire, and serves its champion. She is said to have soothed and accepted the dark sigil, which has tainted her soul.

And yet, her soul will one day embed itself in the bosom another Fire Keeper.",IType:
Prompt:,"IName:,","Completion:,",Fire Paper,IDescription:,"Coarse paper that applies fire to weapons when rubbed. A hunter tool found in the Healing Church workshop. Since the tragedy that struck Old Yharnam, fire has become a staple in beast hunts, and is thought to cleanse impurity. Certain types of beasts have an abnormal fear of flame.",IType:
Prompt:,"IName:,","Completion:,",Firing Hammer Badge,IDescription:,"Badge crafted by the Oto Workshop, precursor to the workshop of the heretical Powder Kegs.

The Powder Kegs were driven by singular ideas, and crafted strange weapons of great intricancy.
It is clear that the philosophy of the Powder Kegs was already established at this time.",IType:
Prompt:,"IName:,","Completion:,",Flame Quartz Ring,IDescription:,A ring bestowed upon students of a certain standard of the Melfian Magic Academy. It's fire-based quartz increases fire defense. There are rumors that Pyromancer Glocken has made a hefty profit selling these replicas.,IType:
Prompt:,"IName:,","Completion:,",Flame Stoneplate Ring,IDescription:,"Stoneplates, the symbol of a true knight, grant the strength to face various hardships. The red stoneplate symbolizes fire, and boosts defence against flame.",IType:
Prompt:,"IName:,","Completion:,",Flynn's Ring,IDescription:,"Ring of Flynn, the infamous thief. Utilizes the strength of the wind, such that lower equip load proportionally increases physical attack. Flynn was known as a tiny fighter who packed a mighty punch. Even the most skilled warriors in the land failed to capture him.",IType:
Prompt:,"IName:,","Completion:,",Fool's Blood Gemstone,IDescription:,"A blood gem that fortifies weapons and add various properties. This particular specimen has a pronounced effect, due to its extended state of dampness. Most radial blood gems have effects that bear upon physical attacks.",IType:
Prompt:,"IName:,","Completion:,",Formless Oedon Rune,IDescription:,"A secret symbol left by Caryll, runesmith of Byrgenwerth. The Great One Oedon, lacking form, exists only in voice, and is symbolized by this rune. Those who memorize it enjoy a larger supply of Quicksilver Bullets. Human or no, the oozing blood is a medium of the highest grade, and the essence of the formless Great One. Both Oedon, and his inadvertent worshippers, surreptitiously seek the precious blood.",IType:
Prompt:,"IName:,","Completion:,",Frenzied Coldblood,IDescription:,"A rich droplet of coldblood containing Blood Echoes. Use to gain frenzied Blood Echoes. This manifestation of madness comes from a mind teetering on the very brink, but has a sane mind ever produced anything of true significance?",IType:
Prompt:,"IName:,","Completion:,",Gargoyle's Shield,IDescription:,Bronze shield of the gargoyle guarding the Bell of Awakening in the Undead Church. The gargoyle's skin is tough by itself and perhaps its shield may have been a prop for it is a rare example of a metal shield that does not reduce physical damage 100%.,IType:
Prompt:,"IName:,","Completion:,",Giant Shield,IDescription:,Greatshield made of bronze and marcasite. Used by the giant sentinels of Anor Londo. Marcasite or white iron is effective against non-physical damage but as the shield is designed for the giant sentineles its weight is unbearable.,IType:
Prompt:,"IName:,","Completion:,",Gold Blood Gem,IDescription:,"A blood gem that fortifies weapons and adds various properties. Most radial blood gems have effects that bear upon physical attacks, and this golden radial blood gem, kept for generations within the Church, strengthens attacks against those afflicted intensely by beasthood. When clerics began transforming into unspeakable beasts, the Church needed something to retaliate with.",IType:
Prompt:,"IName:,","Completion:,",Gold Coin,IDescription:,"Coin made of gold, with Allfather Lloyd and his white halo shown on its face. Even coins of great value in the world of men have little value in Lordran, where the accepted currency is souls. Those who dream of returning to the outside world are fond of carrying these around.",IType:
Prompt:,"IName:,","Completion:,",Gold Coin,IDescription:,"Coin made of gold, with Allfather Lloyd and his white halo shown on its face. Even coins of great value in the world of men have little value in Lordran, where the accepted currency is souls. Those who dream of returning to the outside world are fond of carrying these around.",IType:
Prompt:,"IName:,","Completion:,",Gold Pendant,IDescription:,"Pendant of Vicar Amelia. Use to change into a Blood Gem, which fortifies weapons. This pendant, passed down among the vicars who head the Healing Church, is a reminder of the cautionary adage. To reveal the adage, touch the altar skull.",IType:
Prompt:,"IName:,","Completion:,",Golden Scroll,IDescription:,"A golden scroll chronicling the vast research of the xanthous scholars.

Give to a sorcerer to learn the arts of Oolacile.

In the lost land of Oolacile, the sorceries orchestrated light, and were said to shine in golden hues.",IType:
Prompt:,"IName:,","Completion:,",Gower's Ring of Protection,IDescription:,"The Ring of the assassin Gower, who has killed a half-dozen kings, and several distinguished clergymen. Reduces damage taken from behind. For an assassin. whose own life is always at stake, the greatest liability is one's exposed back.",IType:
Prompt:,"IName:,","Completion:,",Grass Crest Shield,IDescription:,Old medium metal shield of unknown origin. The grass crest is lightly imbued with magic which slightly speeds stamina recovery,IType:
Prompt:,"IName:,","Completion:,",Grave Warden Pyromancy Tome,IDescription:,"A pyromancy tome of the grave warden, from the Carthus catacombs.

Give to the pyromancer master to learn black flame sorceries.

High Lord Wolnir of Carthus succumbed to the Abyss, but the pyromancer later became a grave warden, and discovered the black flame.",IType:
Prompt:,"IName:,","Completion:,",Great Deep Sea Rune,IDescription:,"A secret symbol left by Caryll, runesmith of ByrgenwertThis transcription of the Great Ones' inhuman voices depicts downreaching currents. This rune means Deep Sea and grants augmented resistance. Great volumes of water serve as a bulwark guarding sleep, and an augur of the eldritch Truth. Overcome this hindrance, and seek what is yours.",IType:
Prompt:,"IName:,","Completion:,",Great One Coldblood,IDescription:,"Relic containing the Blood Echoes of a Great One. Use to gain cosmically nightmarish Blood Echoes. Like a true revelation, this uncanny relic defies understanding",IType:
Prompt:,"IName:,","Completion:,",Great One's Wisdom,IDescription:,"Fragments of the lost wisdom of the Great Ones, beings that might be described as gods. Use to gain Insight. At Byrgenwerth Master Willem had an epiphany: We are thinking on the basest of planes. What we need, are more eyes.",IType:
Prompt:,"IName:,","Completion:,",Great Swamp Pyromancy Tome,IDescription:,"Pyromancy tome from the Great Swamp containing advanced pyromancies.

Give to the old master pyromancer to learn advanced pyromancies of the Great Swamp.

Spells of the Great Swamp are passed down from master to pupil. Without a master, there is no pupil, but without a pupil, there is also no master.",IType:
Prompt:,"IName:,","Completion:,",Great Swamp Ring,IDescription:,"Ring said to be chiseled from the bone of a flame salamander by blighted Pyromancers living in the Great Swamp.

Boosts pyromancies.

It is believed that salamanders are the descendants of demons, born of the Chaos Flame, from which Pyromancy is also said to have originated.",IType:
Prompt:,"IName:,","Completion:,",Greatshield of Artorias,IDescription:,Shield born from the soul of the great grey wolf Sif guardian of the grave of the Abysswalker Knight Artorias. Boasts consistent defense and divine protection against various status effects.,IType:
Prompt:,"IName:,","Completion:,",Guardian's Seal,IDescription:,"Ring of the Blue Sentinel covenant. Join this covenant and wear this ring to be automatically summoned to the worlds of blue apostles who have been invaded by dark spirits. The ring is engraved with the crest of the Way of Blue, symbolizing the dignified oath to protect each world's master from dark spirits.",IType:
Prompt:,"IName:,","Completion:,",Guidance Rune,IDescription:,"A Caryll rune discovered by the old hunter Ludwig along with the Holy Moonlight Sword. Boosts amount of life recovered by rallying. When Ludwig closed his eyes, he saw darkness, or perhaps nothingness, and that is where he discovered the tiny beings of light. Ludwig was certain that these playful dancing sprites offered guidance They could empty Ludwig of his fears at least in the midst of a hunt.",IType:
Prompt:,"IName:,","Completion:,",Hand Lantern,IDescription:,"Small portable lantern. This hunting accessory provides light while leaving both hands free to hold weapons. The torch, however, provides a stronger source of light.",IType:
Prompt:,"IName:,","Completion:,",Havel's Greatshield,IDescription:,Greatshield of the legendary Havel the Rock. Cut straight from a great slab of stone. This greatshield is imbued with the magic of Havel proves a strong defense and is incredibly heavy. A true divine heirloom on par with the Dragon tooth,IType:
Prompt:,"IName:,","Completion:,",Havel's Ring,IDescription:,"This ring was named after Havel the Rock, Lord Gwyn's old battlefield compatriot. Havel's men wore the ring to express faith in their leader and to carry a heavier load",IType:
Prompt:,"IName:,","Completion:,",Havel's Ring,IDescription:,"A ring for warriors keen on heavy acoutrements. Increases maximum equip load.

This ring was named after Havel the Rock, the battlefield compatriot of Gwyn, the First Lord.

The art of war has been a constant since ages past, and those who would follow in Havel's footsteps are no fewer now than in his own day.",IType:
Prompt:,"IName:,","Completion:,",Hawk Ring,IDescription:,"One of the special rings granted to the four knights of Gwyn. The Hawk Ring belonged to Hawkeye Gough, who led the Greatarchers. Boosts bow range, so that arrows fly like they were shot by Gough's great bow, which took down high-flying dragons.",IType:
Prompt:,"IName:,","Completion:,",Hawk Ring,IDescription:,"A ring graced with the engraving of the hawk. Extends the range of arrows. Blue eyed Durgo, the nomadic bowman, had many valiant victories in battle, half owing to the boon of this ring.",IType:
Prompt:,"IName:,","Completion:,",Hawkwood's Swordgrass,IDescription:,"Blood-stained swordgrass of Hawkwood, deserter of the Undead Legion.

Traditionally, the Undead Legion of Farron sends the gravest of messages using swordgrass.

Come to the mausoleum in Farron. Only one can take the path of ancient dragons.",IType:
Prompt:,"IName:,","Completion:,",Heater Shield,IDescription:,Small metal shield. A standard widely-used shield. This shield is easy to use and is one of the smallest shields that offers 100% physical damage reduction.,IType:
Prompt:,"IName:,","Completion:,",Heir Rune,IDescription:,"A secret symbol left by Caryll, runesmith of Byrgenwerth. The Heir sees sentimentality in the warmth of blood, acknowledging this as one of the darker hunter techniques. More Blood Echoes gained from visceral attacks. Perhaps the Heir is a hunter who bears the echoing will of those before him.",IType:
Prompt:,"IName:,","Completion:,",Hollow Soldier Shield,IDescription:,Metal shield wielded by Hollow soldiers. Heavily rusted but sturdy providing a strong defense,IType:
Prompt:,"IName:,","Completion:,",Hornet Ring,IDescription:,"One of the special rings granted to the four knights of Gwyn. The Hornet Ring Belonged to the Lord's Blade Ciaran. By boosting critical attacks, its wearer can annihilate foes, as Ciaran's dagger laid waste to Lord Gwyn's enemies.",IType:
Prompt:,"IName:,","Completion:,",Horsehoof Ring,IDescription:,"An old ring with a seal depicting a horse's hoof. Boosts kick effect.

Unbreakable Patches adored this ring and the feeling that it gave him when he kicked his marks into the depths of treacherous traps, but suffered no shortage of ridicule from his associates for relying so heavily on the tired old trick.

But who is the sorrier? The horse who knows only to kick, or the fool who approaches the old beast without thought?",IType:
Prompt:,"IName:,","Completion:,",Hunter Chief Emblem,IDescription:,"A cloth emblem that belonged to the captain of the Church hunters long ago. Opens the main gate that leads to the round plaza of the Great Cathedral. The main gate is shut tight on nights of the hunt, and could only be opened from the other side with this emblem. In other words, the captain's return, and this emblem, determined the end of the hunt.",IType:
Prompt:,"IName:,","Completion:,",Hunter Chief Emblem,IDescription:,"A cloth emblem that belonged to the captain of the Church hunters long ago. Opens the main gate that leads to the round plaza of the Great Cathedral.

The main gate is shut tight on nights of the hunt, and could only be opened from the other side with this emblem. In other words, the captain's return, and this emblem, determined the end of the hunt.",IType:
Prompt:,"IName:,","Completion:,",Hunter Rune,IDescription:,"A Caryll Rune that transcribes inhuman sounds. This red-smudged rune means Hunter, and has been adopted by those who have taken the Hunter of Hunters oath. These watchmen admonish those who have become addled with blood. Be they men or beasts, anyone who has threatened the pledgers of the Hunter oath surely has an issue with blood.",IType:
